Location,Latitude,Longitude,Country,SeverityScore,IncidentsTotal
POINT(-100.16601 25.7246),"25.725","-100.166",Mexico,0.034,"4"
POINT(-100.16582 25.71336),"25.713","-100.166",Mexico,0.01,"3"
POINT(-100.24356 25.78517),"25.785","-100.244",Mexico,0.021,"4"
POINT(-100.26049 25.77201),"25.772","-100.26",Mexico,0.021,"3"
POINT(-100.19882 25.75279),"25.753","-100.199",Mexico,0.016,"5"
POINT(-100.16617 25.72401),"25.724","-100.166",Mexico,0.059,"11"
POINT(-100.20653 25.73869),"25.739","-100.207",Mexico,0.018,"5"
POINT(-100.25225 25.83113),"25.831","-100.252",Mexico,0.019,"7"
POINT(-100.20944 25.73329),"25.733","-100.209",Mexico,0.011,"3"
POINT(-100.20752 25.73652),"25.737","-100.208",Mexico,0.031,"21"
POINT(-100.26317 25.7707),"25.771","-100.263",Mexico,0.029,"7"
POINT(-100.25895 25.78446),"25.784","-100.259",Mexico,0.013,"3"
POINT(-100.2166 25.74216),"25.742","-100.217",Mexico,0.061,"15"
POINT(-100.25952 25.77408),"25.774","-100.26",Mexico,0.013,"3"
POINT(-100.15629 25.73861),"25.739","-100.156",Mexico,0.036,"3"
POINT(-100.16704 25.72134),"25.721","-100.167",Mexico,0.054,"9"
POINT(-100.23977 25.78453),"25.785","-100.24",Mexico,0.054,"11"
POINT(-100.20106 25.77298),"25.773","-100.201",Mexico,0.026,"3"
POINT(-100.25501 25.81032),"25.81","-100.255",Mexico,0.022,"3"
POINT(-100.17673 25.74443),"25.744","-100.177",Mexico,0.018,"5"
POINT(-100.21883 25.74352),"25.744","-100.219",Mexico,0.037,"3"
POINT(-100.25826 25.77578),"25.776","-100.258",Mexico,0.034,"3"
POINT(-100.24524 25.83066),"25.831","-100.245",Mexico,0.061,"36"
POINT(-100.22659 25.77744),"25.777","-100.227",Mexico,0.174,"12"
POINT(-100.25493 25.77182),"25.772","-100.255",Mexico,0.059,"5"
POINT(-100.19167 25.76628),"25.766","-100.192",Mexico,0.032,"19"
POINT(-100.17233 25.72953),"25.73","-100.172",Mexico,0.042,"13"
POINT(-100.19073 25.7832),"25.783","-100.191",Mexico,0.023,"3"
POINT(-100.16895 25.75367),"25.754","-100.169",Mexico,0.02,"3"
POINT(-100.25248 25.77174),"25.772","-100.252",Mexico,0.029,"3"
POINT(-100.25493 25.83145),"25.831","-100.255",Mexico,0.016,"3"
POINT(-100.20857 25.73491),"25.735","-100.209",Mexico,0.051,"9"
POINT(-100.16593 25.75438),"25.754","-100.166",Mexico,0.067,"3"
POINT(-100.18274 25.71683),"25.717","-100.183",Mexico,0.354,"6"
POINT(-100.22458 25.78379),"25.784","-100.225",Mexico,0.183,"65"
POINT(-100.25915 25.80849),"25.808","-100.259",Mexico,0.138,"12"
POINT(-100.26459 25.77065),"25.771","-100.265",Mexico,0.046,"16"
POINT(-100.22383 25.80872),"25.809","-100.224",Mexico,0.069,"4"
POINT(-100.24449 25.8226),"25.823","-100.244",Mexico,0.122,"6"
POINT(-100.20933 25.73718),"25.737","-100.209",Mexico,0.238,"36"
POINT(-100.26595 25.78465),"25.785","-100.266",Mexico,0.044,"11"
POINT(-100.26471 25.78451),"25.785","-100.265",Mexico,0.073,"19"
POINT(-100.19579 25.7582),"25.758","-100.196",Mexico,0.008,"3"
POINT(-100.16411 25.70565),"25.706","-100.164",Mexico,0.085,"218"
POINT(-100.26564 25.77062),"25.771","-100.266",Mexico,0.018,"3"
POINT(-100.25203 25.87445),"25.874","-100.252",Mexico,0.2,"10"
POINT(-100.2236 25.7937),"25.794","-100.224",Mexico,0.403,"20"
POINT(-100.16268 25.71117),"25.711","-100.163",Mexico,0.016,"3"
POINT(-100.20172 25.74811),"25.748","-100.202",Mexico,0.019,"7"
POINT(-100.17704 25.7294),"25.729","-100.177",Mexico,0.085,"4"
POINT(-100.24136 25.76872),"25.769","-100.241",Mexico,0.049,"6"
POINT(-100.25409 25.76216),"25.762","-100.254",Mexico,0.113,"3"
POINT(-100.14769 25.70741),"25.707","-100.148",Mexico,0.046,"4"
POINT(-100.20686 25.73758),"25.738","-100.207",Mexico,0.034,"8"
POINT(-100.20793 25.73654),"25.737","-100.208",Mexico,0.036,"21"
POINT(-100.16815 25.71927),"25.719","-100.168",Mexico,0.047,"14"
POINT(-100.2384 25.76519),"25.765","-100.238",Mexico,0.159,"3"
POINT(-100.17421 25.73633),"25.736","-100.174",Mexico,0.048,"8"
POINT(-100.164 25.70731),"25.707","-100.164",Mexico,0.04,"12"
POINT(-100.23999 25.77288),"25.773","-100.24",Mexico,0.043,"3"
POINT(-100.22914 25.82872),"25.829","-100.229",Mexico,0.045,"10"
POINT(-100.16664 25.73074),"25.731","-100.167",Mexico,0.067,"3"
POINT(-100.21244 25.73456),"25.735","-100.212",Mexico,0.06,"4"
POINT(-100.20413 25.74284),"25.743","-100.204",Mexico,0.007,"4"
POINT(-100.25238 25.76046),"25.76","-100.252",Mexico,0.089,"4"
POINT(-100.19712 25.75662),"25.757","-100.197",Mexico,0.011,"3"
POINT(-100.2425 25.78508),"25.785","-100.242",Mexico,0.059,"15"
POINT(-100.16161 25.7056),"25.706","-100.162",Mexico,0.072,"5"
POINT(-100.22441 25.82274),"25.823","-100.224",Mexico,0.033,"5"
POINT(-100.25146 25.83101),"25.831","-100.251",Mexico,0.017,"3"
POINT(-100.16677 25.7222),"25.722","-100.167",Mexico,0.01,"3"
POINT(-100.18751 25.77877),"25.779","-100.188",Mexico,0.026,"3"
POINT(-100.22477 25.74624),"25.746","-100.225",Mexico,0.111,"15"
POINT(-100.16317 25.70556),"25.706","-100.163",Mexico,0.116,"12"
POINT(-100.24863 25.78455),"25.785","-100.249",Mexico,0.035,"7"
POINT(-100.2623 25.80857),"25.809","-100.262",Mexico,0.02,"3"
POINT(-100.16394 25.72874),"25.729","-100.164",Mexico,0.022,"4"
POINT(-100.20516 25.74132),"25.741","-100.205",Mexico,0.011,"3"
POINT(-100.22372 25.79628),"25.796","-100.224",Mexico,0.123,"19"
POINT(-100.18212 25.74497),"25.745","-100.182",Mexico,0.106,"20"
POINT(-100.1863 25.7788),"25.779","-100.186",Mexico,0.014,"4"
POINT(-100.19756 25.75527),"25.755","-100.198",Mexico,0.013,"4"
POINT(-100.1723 25.73008),"25.73","-100.172",Mexico,0.01,"7"
POINT(-100.2481 25.86503),"25.865","-100.248",Mexico,0.073,"11"
POINT(-100.22601 25.82378),"25.824","-100.226",Mexico,0.177,"34"
POINT(-100.20255 25.74573),"25.746","-100.203",Mexico,0.013,"4"
POINT(-100.25898 25.82909),"25.829","-100.259",Mexico,0.017,"15"
POINT(-100.20062 25.79613),"25.796","-100.201",Mexico,0.062,"6"
POINT(-100.17357 25.73372),"25.734","-100.174",Mexico,0.093,"17"
POINT(-100.16764 25.72026),"25.72","-100.168",Mexico,0.009,"3"
POINT(-100.22855 25.75022),"25.75","-100.229",Mexico,0.042,"4"
POINT(-100.1997 25.75112),"25.751","-100.2",Mexico,0.046,"11"
POINT(-100.20307 25.73472),"25.735","-100.203",Mexico,0.044,"4"
POINT(-100.17851 25.70728),"25.707","-100.179",Mexico,0.048,"23"
POINT(-100.24526 25.82085),"25.821","-100.245",Mexico,0.058,"3"
POINT(-100.26375 25.82133),"25.821","-100.264",Mexico,0.017,"3"
POINT(-100.26617 25.78111),"25.781","-100.266",Mexico,0.088,"5"
POINT(-100.18607 25.77719),"25.777","-100.186",Mexico,0.023,"6"
POINT(-100.2043 25.73513),"25.735","-100.204",Mexico,0.045,"3"
POINT(-100.57938 25.78429),"25.784","-100.579",Mexico,0.094,"19"
POINT(-100.43496 25.76229),"25.762","-100.435",Mexico,0.033,"4"
POINT(-100.42254 25.77155),"25.772","-100.423",Mexico,0.045,"10"
POINT(-100.54048 25.75961),"25.76","-100.54",Mexico,0.115,"5"
POINT(-100.43338 25.77299),"25.773","-100.433",Mexico,0.028,"9"
POINT(-100.57653 25.78182),"25.782","-100.577",Mexico,0.19,"15"
POINT(-100.58297 25.79197),"25.792","-100.583",Mexico,0.024,"3"
POINT(-100.58009 25.78578),"25.786","-100.58",Mexico,0.022,"3"
POINT(-100.58305 25.8009),"25.801","-100.583",Mexico,0.119,"3"
POINT(-100.58159 25.7884),"25.788","-100.582",Mexico,0.022,"5"
POINT(-100.427 25.77367),"25.774","-100.427",Mexico,0.04,"9"
POINT(-100.57942 25.78528),"25.785","-100.579",Mexico,0.123,"5"
POINT(-100.57648 25.78256),"25.783","-100.576",Mexico,0.048,"9"
POINT(-100.58068 25.78689),"25.787","-100.581",Mexico,0.045,"19"
POINT(-100.62304 25.81536),"25.815","-100.623",Mexico,0.033,"3"
POINT(-100.57394 25.82524),"25.825","-100.574",Mexico,0.458,"9"
POINT(-100.61165 25.80361),"25.804","-100.612",Mexico,0.062,"3"
POINT(-100.42486 25.77629),"25.776","-100.425",Mexico,0.075,"3"
POINT(-100.08067 25.65504),"25.655","-100.081",Mexico,0.033,"5"
POINT(-100.17245 25.62321),"25.623","-100.172",Mexico,0.042,"3"
POINT(-100.155 25.63745),"25.637","-100.155",Mexico,0.036,"9"
POINT(-100.14668 25.65984),"25.66","-100.147",Mexico,0.041,"18"
POINT(-100.15482 25.62898),"25.629","-100.155",Mexico,0.077,"15"
POINT(-100.10418 25.6511),"25.651","-100.104",Mexico,0.147,"24"
POINT(-100.13035 25.66622),"25.666","-100.13",Mexico,0.033,"3"
POINT(-100.09324 25.64373),"25.644","-100.093",Mexico,0.02,"7"
POINT(-100.1012 25.64933),"25.649","-100.101",Mexico,0.019,"6"
POINT(-100.17759 25.63462),"25.635","-100.178",Mexico,0.018,"4"
POINT(-100.13435 25.65709),"25.657","-100.134",Mexico,0.02,"6"
POINT(-100.07869 25.65921),"25.659","-100.079",Mexico,0.035,"3"
POINT(-100.09441 25.64452),"25.645","-100.094",Mexico,0.066,"11"
POINT(-100.08831 25.64229),"25.642","-100.088",Mexico,0.039,"5"
POINT(-100.13312 25.65684),"25.657","-100.133",Mexico,0.009,"3"
POINT(-100.08326 25.66297),"25.663","-100.083",Mexico,0.091,"7"
POINT(-100.14787 25.63857),"25.639","-100.148",Mexico,0.207,"10"
POINT(-100.13149 25.65656),"25.657","-100.131",Mexico,0.005,"3"
POINT(-100.12312 25.65503),"25.655","-100.123",Mexico,0.046,"8"
POINT(-100.09586 25.64554),"25.646","-100.096",Mexico,0.008,"3"
POINT(-100.12697 25.65574),"25.656","-100.127",Mexico,0.01,"7"
POINT(-100.08992 25.64133),"25.641","-100.09",Mexico,0.071,"10"
POINT(-100.15296 25.63965),"25.64","-100.153",Mexico,0.06,"22"
POINT(-100.08709 25.64423),"25.644","-100.087",Mexico,0.023,"8"
POINT(-100.15348 25.63898),"25.639","-100.153",Mexico,0.036,"8"
POINT(-100.155 25.61618),"25.616","-100.155",Mexico,0.154,"13"
POINT(-100.08668 25.64495),"25.645","-100.087",Mexico,0.051,"6"
POINT(-100.14499 25.65942),"25.659","-100.145",Mexico,0.039,"19"
POINT(-100.17109 25.64463),"25.645","-100.171",Mexico,0.027,"6"
POINT(-100.12992 25.65619),"25.656","-100.13",Mexico,0.064,"17"
POINT(-100.11913 25.65424),"25.654","-100.119",Mexico,0.503,"126"
POINT(-100.12204 25.65473),"25.655","-100.122",Mexico,0.183,"118"
POINT(-100.11025 25.6536),"25.654","-100.11",Mexico,0.034,"4"
POINT(-100.15644 25.64096),"25.641","-100.156",Mexico,0.024,"5"
POINT(-100.09169 25.64259),"25.643","-100.092",Mexico,0.097,"17"
POINT(-100.07108 25.64917),"25.649","-100.071",Mexico,0.053,"7"
POINT(-100.08447 25.66366),"25.664","-100.084",Mexico,0.106,"9"
POINT(-100.15249 25.6399),"25.64","-100.152",Mexico,0.031,"8"
POINT(-100.15613 25.63617),"25.636","-100.156",Mexico,0.059,"16"
POINT(-100.11058 25.6527),"25.653","-100.111",Mexico,0.035,"27"
POINT(-100.13539 25.65731),"25.657","-100.135",Mexico,0.031,"17"
POINT(-100.08902 25.64123),"25.641","-100.089",Mexico,0.021,"23"
POINT(-100.15437 25.60975),"25.61","-100.154",Mexico,0.039,"3"
POINT(-100.17732 25.63443),"25.634","-100.177",Mexico,0.116,"6"
POINT(-100.11652 25.6482),"25.648","-100.117",Mexico,0.066,"3"
POINT(-100.17691 25.63317),"25.633","-100.177",Mexico,0.14,"7"
POINT(-100.14235 25.65865),"25.659","-100.142",Mexico,0.03,"13"
POINT(-100.13797 25.65775),"25.658","-100.138",Mexico,0.114,"17"
POINT(-100.09953 25.64814),"25.648","-100.1",Mexico,0.026,"4"
POINT(-100.12044 25.65494),"25.655","-100.12",Mexico,0.007,"5"
POINT(-100.10234 25.67413),"25.674","-100.102",Mexico,0.056,"6"
POINT(-100.09736 25.6466),"25.647","-100.097",Mexico,0.019,"3"
POINT(-100.1124 25.37959),"25.38","-100.112",Mexico,0.053,"6"
POINT(-100.13622 25.40933),"25.409","-100.136",Mexico,0.045,"5"
POINT(-100.37489 25.84982),"25.85","-100.375",Mexico,0.077,"7"
POINT(-100.31846 25.8518),"25.852","-100.318",Mexico,0.028,"7"
POINT(-100.36352 25.85103),"25.851","-100.364",Mexico,0.102,"5"
POINT(-100.2482 25.70308),"25.703","-100.248",Mexico,0.076,"16"
POINT(-100.2236 25.66721),"25.667","-100.224",Mexico,0.041,"5"
POINT(-100.17911 25.66035),"25.66","-100.179",Mexico,0.118,"11"
POINT(-100.27251 25.67971),"25.68","-100.273",Mexico,0.014,"6"
POINT(-100.17678 25.66309),"25.663","-100.177",Mexico,0.106,"29"
POINT(-100.18273 25.69437),"25.694","-100.183",Mexico,0.006,"3"
POINT(-100.24296 25.68821),"25.688","-100.243",Mexico,0.027,"35"
POINT(-100.24808 25.69165),"25.692","-100.248",Mexico,0.066,"12"
POINT(-100.24154 25.68912),"25.689","-100.242",Mexico,0.005,"6"
POINT(-100.23719 25.69464),"25.695","-100.237",Mexico,0.145,"34"
POINT(-100.27449 25.64661),"25.647","-100.274",Mexico,0.031,"9"
POINT(-100.24677 25.7031),"25.703","-100.247",Mexico,0.153,"131"
POINT(-100.21356 25.68691),"25.687","-100.214",Mexico,0.092,"6"
POINT(-100.21909 25.65663),"25.657","-100.219",Mexico,0.065,"3"
POINT(-100.1785 25.66093),"25.661","-100.178",Mexico,0.029,"6"
POINT(-100.27393 25.67695),"25.677","-100.274",Mexico,0.011,"6"
POINT(-100.23994 25.69008),"25.69","-100.24",Mexico,0.025,"18"
POINT(-100.2388 25.68986),"25.69","-100.239",Mexico,0.002,"3"
POINT(-100.1699 25.69386),"25.694","-100.17",Mexico,0.003,"3"
POINT(-100.16441 25.69634),"25.696","-100.164",Mexico,0.112,"35"
POINT(-100.22045 25.65731),"25.657","-100.22",Mexico,0.083,"3"
POINT(-100.18035 25.63893),"25.639","-100.18",Mexico,0.066,"10"
POINT(-100.23431 25.66077),"25.661","-100.234",Mexico,0.04,"11"
POINT(-100.24669 25.68967),"25.69","-100.247",Mexico,0.048,"35"
POINT(-100.22913 25.69339),"25.693","-100.229",Mexico,0.021,"10"
POINT(-100.19314 25.7086),"25.709","-100.193",Mexico,0.022,"3"
POINT(-100.24144 25.69336),"25.693","-100.241",Mexico,0.054,"14"
POINT(-100.2539 25.68548),"25.685","-100.254",Mexico,0.015,"15"
POINT(-100.24292 25.66313),"25.663","-100.243",Mexico,0.079,"3"
POINT(-100.16693 25.68425),"25.684","-100.167",Mexico,0.343,"90"
POINT(-100.24447 25.69055),"25.691","-100.244",Mexico,0.032,"35"
POINT(-100.14938 25.66062),"25.661","-100.149",Mexico,0.036,"25"
POINT(-100.15882 25.66305),"25.663","-100.159",Mexico,0.051,"13"
POINT(-100.16598 25.69316),"25.693","-100.166",Mexico,0.005,"3"
POINT(-100.15649 25.66232),"25.662","-100.156",Mexico,0.012,"5"
POINT(-100.23705 25.67843),"25.678","-100.237",Mexico,0.053,"6"
POINT(-100.15622 25.67209),"25.672","-100.156",Mexico,0.101,"12"
POINT(-100.20561 25.65355),"25.654","-100.206",Mexico,0.052,"8"
POINT(-100.16416 25.70352),"25.704","-100.164",Mexico,0.046,"59"
POINT(-100.21399 25.68396),"25.684","-100.214",Mexico,0.048,"11"
POINT(-100.16424 25.69731),"25.697","-100.164",Mexico,0.064,"70"
POINT(-100.17371 25.66667),"25.667","-100.174",Mexico,0.058,"12"
POINT(-100.15788 25.70503),"25.705","-100.158",Mexico,0.037,"3"
POINT(-100.18905 25.64842),"25.648","-100.189",Mexico,0.058,"4"
POINT(-100.16448 25.69339),"25.693","-100.164",Mexico,0.012,"21"
POINT(-100.22908 25.69754),"25.698","-100.229",Mexico,0.016,"14"
POINT(-100.20858 25.65424),"25.654","-100.209",Mexico,0.09,"9"
POINT(-100.1823 25.65659),"25.657","-100.182",Mexico,0.041,"12"
POINT(-100.1944 25.72397),"25.724","-100.194",Mexico,0.057,"3"
POINT(-100.18473 25.65349),"25.653","-100.185",Mexico,0.022,"3"
POINT(-100.17157 25.66922),"25.669","-100.172",Mexico,0.044,"11"
POINT(-100.15444 25.66187),"25.662","-100.154",Mexico,0.005,"3"
POINT(-100.17806 25.64682),"25.647","-100.178",Mexico,0.018,"3"
POINT(-100.24319 25.68884),"25.689","-100.243",Mexico,0.005,"3"
POINT(-100.16406 25.7047),"25.705","-100.164",Mexico,0.067,"78"
POINT(-100.18074 25.64126),"25.641","-100.181",Mexico,0.072,"3"
POINT(-100.21833 25.65683),"25.657","-100.218",Mexico,0.024,"4"
POINT(-100.21538 25.65631),"25.656","-100.215",Mexico,0.044,"5"
POINT(-100.25313 25.66946),"25.669","-100.253",Mexico,0.147,"5"
POINT(-100.24811 25.68804),"25.688","-100.248",Mexico,0.04,"9"
POINT(-100.26543 25.67831),"25.678","-100.265",Mexico,0.054,"3"
POINT(-100.19212 25.72384),"25.724","-100.192",Mexico,0.129,"6"
POINT(-100.24607 25.69758),"25.698","-100.246",Mexico,0.063,"7"
POINT(-100.16008 25.70459),"25.705","-100.16",Mexico,0.021,"3"
POINT(-100.24522 25.69212),"25.692","-100.245",Mexico,0.029,"60"
POINT(-100.25099 25.70313),"25.703","-100.251",Mexico,0.031,"6"
POINT(-100.24241 25.70309),"25.703","-100.242",Mexico,0.092,"17"
POINT(-100.1645 25.69247),"25.692","-100.164",Mexico,0.083,"209"
POINT(-100.16849 25.69347),"25.693","-100.168",Mexico,0.005,"3"
POINT(-100.26028 25.68414),"25.684","-100.26",Mexico,0.008,"10"
POINT(-100.24915 25.7031),"25.703","-100.249",Mexico,0.023,"4"
POINT(-100.15919 25.65217),"25.652","-100.159",Mexico,0.184,"3"
POINT(-100.22589 25.65887),"25.659","-100.226",Mexico,0.077,"7"
POINT(-100.21669 25.70595),"25.706","-100.217",Mexico,0.043,"3"
POINT(-100.1578 25.66285),"25.663","-100.158",Mexico,0.028,"3"
POINT(-100.24384 25.68121),"25.681","-100.244",Mexico,0.078,"5"
POINT(-100.25625 25.68933),"25.689","-100.256",Mexico,0.111,"15"
POINT(-100.23316 25.69548),"25.695","-100.233",Mexico,0.038,"33"
POINT(-100.15196 25.66115),"25.661","-100.152",Mexico,0.05,"13"
POINT(-100.22469 25.65842),"25.658","-100.225",Mexico,0.018,"3"
POINT(-100.21953 25.70716),"25.707","-100.22",Mexico,0.058,"3"
POINT(-100.19286 25.64409),"25.644","-100.193",Mexico,0.031,"3"
POINT(-100.18346 25.65521),"25.655","-100.183",Mexico,0.049,"11"
POINT(-100.23276 25.67807),"25.678","-100.233",Mexico,0.07,"7"
POINT(-100.23689 25.66157),"25.662","-100.237",Mexico,0.044,"3"
POINT(-100.15067 25.66094),"25.661","-100.151",Mexico,0.043,"58"
POINT(-100.25803 25.68857),"25.689","-100.258",Mexico,0.039,"8"
POINT(-100.23327 25.69581),"25.696","-100.233",Mexico,0.032,"7"
POINT(-100.16408 25.69901),"25.699","-100.164",Mexico,0.027,"14"
POINT(-100.1654 25.68685),"25.687","-100.165",Mexico,0.046,"30"
POINT(-100.16416 25.70032),"25.7","-100.164",Mexico,0.023,"8"
POINT(-100.18044 25.64222),"25.642","-100.18",Mexico,0.077,"3"
POINT(-100.25264 25.68378),"25.684","-100.253",Mexico,0.004,"3"
POINT(-100.17353 25.66699),"25.667","-100.174",Mexico,0.091,"25"
POINT(-100.21253 25.67337),"25.673","-100.213",Mexico,0.142,"13"
POINT(-100.24727 25.68691),"25.687","-100.247",Mexico,0.005,"3"
POINT(-100.1875 25.65046),"25.65","-100.187",Mexico,0.007,"3"
POINT(-100.22906 25.65959),"25.66","-100.229",Mexico,0.035,"5"
POINT(-100.25363 25.68376),"25.684","-100.254",Mexico,0.036,"18"
POINT(-100.22211 25.65782),"25.658","-100.222",Mexico,0.046,"3"
POINT(-100.18639 25.70909),"25.709","-100.186",Mexico,0.013,"3"
POINT(-100.24623 25.69791),"25.698","-100.246",Mexico,0.056,"13"
POINT(-100.16459 25.69517),"25.695","-100.165",Mexico,0.085,"53"
POINT(-100.24502 25.70296),"25.703","-100.245",Mexico,0.042,"3"
POINT(-100.19593 25.66079),"25.661","-100.196",Mexico,0.038,"3"
POINT(-100.18197 25.64741),"25.647","-100.182",Mexico,0.017,"3"
POINT(-100.2251 25.70324),"25.703","-100.225",Mexico,0.056,"112"
POINT(-100.16492 25.68685),"25.687","-100.165",Mexico,0.01,"4"
POINT(-100.24917 25.68686),"25.687","-100.249",Mexico,0.081,"9"
POINT(-100.1669 25.66512),"25.665","-100.167",Mexico,0.044,"9"
POINT(-100.24959 25.69117),"25.691","-100.25",Mexico,0.076,"21"
POINT(-100.26899 25.6807),"25.681","-100.269",Mexico,0.022,"15"
POINT(-100.20024 25.70736),"25.707","-100.2",Mexico,0.017,"4"
POINT(-100.1827 25.65556),"25.656","-100.183",Mexico,0.029,"6"
POINT(-100.1618 25.67786),"25.678","-100.162",Mexico,0.169,"3"
POINT(-100.24503 25.69108),"25.691","-100.245",Mexico,0.042,"173"
POINT(-100.23182 25.66024),"25.66","-100.232",Mexico,0.045,"5"
POINT(-100.25769 25.70324),"25.703","-100.258",Mexico,0.111,"76"
POINT(-100.21091 25.69641),"25.696","-100.211",Mexico,0.019,"3"
POINT(-100.17538 25.66474),"25.665","-100.175",Mexico,0.037,"9"
POINT(-100.20921 25.69371),"25.694","-100.209",Mexico,0.003,"3"
POINT(-100.26336 25.68072),"25.681","-100.263",Mexico,0.004,"4"
POINT(-100.24564 25.69495),"25.695","-100.246",Mexico,0.05,"6"
POINT(-100.24795 25.68665),"25.687","-100.248",Mexico,0.018,"22"
POINT(-100.25125 25.69067),"25.691","-100.251",Mexico,0.022,"5"
POINT(-100.24147 25.69043),"25.69","-100.241",Mexico,0.027,"17"
POINT(-100.16866 25.68091),"25.681","-100.169",Mexico,0.087,"75"
POINT(-100.24274 25.69302),"25.693","-100.243",Mexico,0.017,"3"
POINT(-100.21831 25.70721),"25.707","-100.218",Mexico,0.118,"4"
POINT(-100.21389 25.66533),"25.665","-100.214",Mexico,0.087,"4"
POINT(-100.1649 25.68775),"25.688","-100.165",Mexico,0.025,"6"
POINT(-100.25083 25.68424),"25.684","-100.251",Mexico,0.014,"16"
POINT(-100.20433 25.71249),"25.712","-100.204",Mexico,0.05,"3"
POINT(-100.2547 25.68967),"25.69","-100.255",Mexico,0.045,"18"
POINT(-100.18408 25.70926),"25.709","-100.184",Mexico,0.018,"3"
POINT(-100.24373 25.68827),"25.688","-100.244",Mexico,0.019,"9"
POINT(-100.14661 25.66004),"25.66","-100.147",Mexico,0.029,"9"
POINT(-100.18532 25.65278),"25.653","-100.185",Mexico,0.022,"8"
POINT(-100.16453 25.69127),"25.691","-100.165",Mexico,0.019,"7"
POINT(-100.19585 25.65394),"25.654","-100.196",Mexico,0.161,"14"
POINT(-100.25415 25.70326),"25.703","-100.254",Mexico,0.021,"7"
POINT(-100.273 25.67868),"25.679","-100.273",Mexico,0.015,"11"
POINT(-100.20855 25.70612),"25.706","-100.209",Mexico,0.127,"5"
POINT(-100.21393 25.66585),"25.666","-100.214",Mexico,0.085,"41"
POINT(-100.25666 25.70326),"25.703","-100.257",Mexico,0.041,"8"
POINT(-100.21417 25.68255),"25.683","-100.214",Mexico,0.086,"5"
POINT(-100.24387 25.69253),"25.693","-100.244",Mexico,0.05,"4"
POINT(-100.20404 25.65318),"25.653","-100.204",Mexico,0.053,"4"
POINT(-100.14777 25.6601),"25.66","-100.148",Mexico,0.011,"5"
POINT(-100.17778 25.66182),"25.662","-100.178",Mexico,0.07,"31"
POINT(-100.17128 25.66623),"25.666","-100.171",Mexico,0.123,"47"
POINT(-100.22172 25.71),"25.71","-100.222",Mexico,0.036,"5"
POINT(-100.22249 25.70862),"25.709","-100.222",Mexico,0.066,"19"
POINT(-100.24696 25.69184),"25.692","-100.247",Mexico,0.04,"10"
POINT(-100.179 25.64671),"25.647","-100.179",Mexico,0.042,"7"
POINT(-100.23338 25.66051),"25.661","-100.233",Mexico,0.029,"3"
POINT(-100.19881 25.65198),"25.652","-100.199",Mexico,0.041,"5"
POINT(-100.24394 25.68937),"25.689","-100.244",Mexico,0.03,"25"
POINT(-100.25061 25.68576),"25.686","-100.251",Mexico,0.079,"92"
POINT(-100.18127 25.65778),"25.658","-100.181",Mexico,0.048,"10"
POINT(-100.17298 25.66754),"25.668","-100.173",Mexico,0.027,"12"
POINT(-100.25219 25.68531),"25.685","-100.252",Mexico,0.003,"3"
POINT(-100.16002 25.66333),"25.663","-100.16",Mexico,0.026,"14"
POINT(-100.22589 25.70294),"25.703","-100.226",Mexico,0.053,"91"
POINT(-100.16856 25.68),"25.68","-100.169",Mexico,0.087,"25"
POINT(-100.21638 25.65618),"25.656","-100.216",Mexico,0.032,"5"
POINT(-100.18599 25.652),"25.652","-100.186",Mexico,0.027,"5"
POINT(-100.19727 25.65145),"25.651","-100.197",Mexico,0.058,"16"
POINT(-100.16398 25.70189),"25.702","-100.164",Mexico,0.036,"20"
POINT(-100.2617 25.68158),"25.682","-100.262",Mexico,0.007,"5"
POINT(-100.23974 25.66231),"25.662","-100.24",Mexico,0.088,"14"
POINT(-100.24396 25.67969),"25.68","-100.244",Mexico,0.046,"24"
